game,drawNumber,drawDate,mainNumbers,bonusNumbers,salesAmount,carryoverAmount,prizeTiers
"loto6","1663","2022-02-14","1 6 19 21 27 39","3","","228097048","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":3,""prizeYen"":22810400},{""tier"":3,""winners"":265,""prizeYen"":278800},{""tier"":4,""winners"":12383,""prizeYen"":6300},{""tier"":5,""winners"":190416,""prizeYen"":1000}]"
"loto6","1664","2022-02-17","7 10 17 20 21 27","15","","0","[{""tier"":1,""winners"":1,""prizeYen"":498086000},{""tier"":2,""winners"":11,""prizeYen"":7363500},{""tier"":3,""winners"":394,""prizeYen"":222000},{""tier"":4,""winners"":15377,""prizeYen"":6000},{""tier"":5,""winners"":230196,""prizeYen"":1000}]"
"loto6","1665","2022-02-21","19 22 24 29 34 41","9","","47590471","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":5,""prizeYen"":14855900},{""tier"":3,""winners"":170,""prizeYen"":471800},{""tier"":4,""winners"":9511,""prizeYen"":8900},{""tier"":5,""winners"":160291,""prizeYen"":1000}]"
"loto6","1666","2022-02-24","14 16 26 37 41 43","31","","311283430","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":3,""prizeYen"":26370100},{""tier"":3,""winners"":180,""prizeYen"":474600},{""tier"":4,""winners"":8781,""prizeYen"":10200},{""tier"":5,""winners"":154486,""prizeYen"":1000}]"
"loto6","1667","2022-02-28","5 8 18 25 40 43","17","","600583728","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":9,""prizeYen"":9643600},{""tier"":3,""winners"":266,""prizeYen"":352300},{""tier"":4,""winners"":13878,""prizeYen"":7100},{""tier"":5,""winners"":224283,""prizeYen"":1000}]"
"loto6","1668","2022-03-03","5 16 21 24 31 34","29","","331915902","[{""tier"":1,""winners"":1,""prizeYen"":600000000},{""tier"":2,""winners"":7,""prizeYen"":14200400},{""tier"":3,""winners"":245,""prizeYen"":438100},{""tier"":4,""winners"":13351,""prizeYen"":8400},{""tier"":5,""winners"":225803,""prizeYen"":1000}]"
"loto6","1669","2022-03-07","2 4 13 14 22 29","26","","0","[{""tier"":1,""winners"":2,""prizeYen"":306391000},{""tier"":2,""winners"":2,""prizeYen"":42131200},{""tier"":3,""winners"":365,""prizeYen"":249300},{""tier"":4,""winners"":17300,""prizeYen"":5500},{""tier"":5,""winners"":254940,""prizeYen"":1000}]"
"loto6","1670","2022-03-10","1 16 20 23 32 37","18","","245483960","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":7,""prizeYen"":10521000},{""tier"":3,""winners"":205,""prizeYen"":387900},{""tier"":4,""winners"":10177,""prizeYen"":8200},{""tier"":5,""winners"":168079,""prizeYen"":1000}]"
"loto6","1671","2022-03-14","16 27 37 38 39 43","10","","0","[{""tier"":1,""winners"":1,""prizeYen"":549305500},{""tier"":2,""winners"":5,""prizeYen"":18229800},{""tier"":3,""winners"":227,""prizeYen"":433600},{""tier"":4,""winners"":12215,""prizeYen"":8500},{""tier"":5,""winners"":198083,""prizeYen"":1000}]"
"loto6","1672","2022-03-17","6 17 22 27 37 42","34","","0","[{""tier"":1,""winners"":2,""prizeYen"":114360000},{""tier"":2,""winners"":3,""prizeYen"":22872700},{""tier"":3,""winners"":312,""prizeYen"":237500},{""tier"":4,""winners"":12599,""prizeYen"":6200},{""tier"":5,""winners"":190739,""prizeYen"":1000}]"
"loto6","1673","2022-03-21","24 33 35 36 41 43","21","","245050874","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":2,""prizeYen"":36758800},{""tier"":3,""winners"":160,""prizeYen"":496200},{""tier"":4,""winners"":7928,""prizeYen"":10500},{""tier"":5,""winners"":139948,""prizeYen"":1000}]"
"loto6","1674","2022-03-24","14 19 25 29 33 43","31","","0","[{""tier"":1,""winners"":1,""prizeYen"":522554500},{""tier"":2,""winners"":5,""prizeYen"":16650700},{""tier"":3,""winners"":202,""prizeYen"":445100},{""tier"":4,""winners"":11443,""prizeYen"":8300},{""tier"":5,""winners"":189233,""prizeYen"":1000}]"
"loto6","1675","2022-03-28","2 3 17 27 28 34","6","","56467348","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":5,""prizeYen"":15388500},{""tier"":3,""winners"":285,""prizeYen"":291500},{""tier"":4,""winners"":14311,""prizeYen"":6100},{""tier"":5,""winners"":225357,""prizeYen"":1000}]"
"loto6","1676","2022-03-31","5 13 21 27 31 36","11","","310308997","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":6,""prizeYen"":12692400},{""tier"":3,""winners"":316,""prizeYen"":260200},{""tier"":4,""winners"":13050,""prizeYen"":6600},{""tier"":5,""winners"":196907,""prizeYen"":1000}]"
"loto6","1677","2022-04-04","11 20 26 31 34 38","32","","0","[{""tier"":1,""winners"":3,""prizeYen"":205631800},{""tier"":2,""winners"":6,""prizeYen"":15329800},{""tier"":3,""winners"":251,""prizeYen"":395700},{""tier"":4,""winners"":10701,""prizeYen"":9800},{""tier"":5,""winners"":185964,""prizeYen"":1000}]"
"loto6","1678","2022-04-07","3 15 17 21 22 23","13","","0","[{""tier"":1,""winners"":2,""prizeYen"":109880500},{""tier"":2,""winners"":6,""prizeYen"":10988400},{""tier"":3,""winners"":277,""prizeYen"":257000},{""tier"":4,""winners"":12978,""prizeYen"":5700},{""tier"":5,""winners"":200889,""prizeYen"":1000}]"
"loto6","1679","2022-04-11","10 12 13 21 31 41","27","","244518910","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":3,""prizeYen"":24452600},{""tier"":3,""winners"":241,""prizeYen"":328700},{""tier"":4,""winners"":11038,""prizeYen"":7500},{""tier"":5,""winners"":177907,""prizeYen"":1000}]"
"loto6","1680","2022-04-14","4 19 29 32 35 42","25","","521914281","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":4,""prizeYen"":20805300},{""tier"":3,""winners"":233,""prizeYen"":385700},{""tier"":4,""winners"":11332,""prizeYen"":8300},{""tier"":5,""winners"":188617,""prizeYen"":1000}]"
"loto6","1681","2022-04-18","1 7 11 13 15 42","33","","840491202","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":5,""prizeYen"":19115200},{""tier"":3,""winners"":248,""prizeYen"":416200},{""tier"":4,""winners"":15630,""prizeYen"":6900},{""tier"":5,""winners"":261493,""prizeYen"":1000}]"
"loto6","1682","2022-04-21","6 9 10 21 33 41","14","","1179068911","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":11,""prizeYen"":9234200},{""tier"":3,""winners"":373,""prizeYen"":294000},{""tier"":4,""winners"":17452,""prizeYen"":6600},{""tier"":5,""winners"":278571,""prizeYen"":1000}]"
"loto6","1683","2022-04-25","6 15 28 30 32 43","21","","0","[{""tier"":1,""winners"":3,""prizeYen"":526693900},{""tier"":2,""winners"":7,""prizeYen"":17186800},{""tier"":3,""winners"":350,""prizeYen"":371200},{""tier"":4,""winners"":16464,""prizeYen"":8300},{""tier"":5,""winners"":269939,""prizeYen"":1000}]"
"loto6","1684","2022-04-28","5 10 26 30 34 40","31","","52910000","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":3,""prizeYen"":25291800},{""tier"":3,""winners"":196,""prizeYen"":418000},{""tier"":4,""winners"":9927,""prizeYen"":8700},{""tier"":5,""winners"":165841,""prizeYen"":1000}]"
"loto6","1685","2022-05-02","1 26 27 28 33 37","8","","0","[{""tier"":1,""winners"":1,""prizeYen"":332065800},{""tier"":2,""winners"":7,""prizeYen"":11964200},{""tier"":3,""winners"":154,""prizeYen"":587300},{""tier"":4,""winners"":9785,""prizeYen"":9700},{""tier"":5,""winners"":180626,""prizeYen"":1000}]"
"loto6","1686","2022-05-05","7 8 9 23 25 41","11","","0","[{""tier"":1,""winners"":2,""prizeYen"":102693600},{""tier"":2,""winners"":8,""prizeYen"":7702200},{""tier"":3,""winners"":229,""prizeYen"":290500},{""tier"":4,""winners"":11876,""prizeYen"":5900},{""tier"":5,""winners"":189112,""prizeYen"":1000}]"
"loto6","1687","2022-05-09","20 21 23 26 29 35","22","","256069713","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":8,""prizeYen"":9602900},{""tier"":3,""winners"":195,""prizeYen"":425400},{""tier"":4,""winners"":8438,""prizeYen"":10200},{""tier"":5,""winners"":149755,""prizeYen"":1000}]"
"loto6","1688","2022-05-12","2 4 10 24 34 42","8","","0","[{""tier"":1,""winners"":3,""prizeYen"":173844600},{""tier"":2,""winners"":28,""prizeYen"":2844300},{""tier"":3,""winners"":393,""prizeYen"":218800},{""tier"":4,""winners"":15975,""prizeYen"":5600},{""tier"":5,""winners"":224888,""prizeYen"":1000}]"
"loto6","1689","2022-05-16","4 7 21 22 34 42","31","","0","[{""tier"":1,""winners"":5,""prizeYen"":48329100},{""tier"":2,""winners"":5,""prizeYen"":14499200},{""tier"":3,""winners"":261,""prizeYen"":299900},{""tier"":4,""winners"":11145,""prizeYen"":7400},{""tier"":5,""winners"":178764,""prizeYen"":1000}]"
"loto6","1690","2022-05-19","8 16 21 23 29 37","38","","0","[{""tier"":1,""winners"":3,""prizeYen"":72360700},{""tier"":2,""winners"":6,""prizeYen"":10854400},{""tier"":3,""winners"":382,""prizeYen"":184100},{""tier"":4,""winners"":13050,""prizeYen"":5600},{""tier"":5,""winners"":188138,""prizeYen"":1000}]"
"loto6","1691","2022-05-23","13 16 18 29 33 41","26","","242381810","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":2,""prizeYen"":36358400},{""tier"":3,""winners"":234,""prizeYen"":335600},{""tier"":4,""winners"":9859,""prizeYen"":8400},{""tier"":5,""winners"":163684,""prizeYen"":1000}]"
"loto6","1692","2022-05-26","4 8 17 31 37 42","14","","0","[{""tier"":1,""winners"":1,""prizeYen"":520778600},{""tier"":2,""winners"":6,""prizeYen"":13920200},{""tier"":3,""winners"":298,""prizeYen"":302600},{""tier"":4,""winners"":13542,""prizeYen"":7000},{""tier"":5,""winners"":214202,""prizeYen"":1000}]"
"loto6","1693","2022-05-30","7 8 21 23 34 36","11","","27866964","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":7,""prizeYen"":9766000},{""tier"":3,""winners"":336,""prizeYen"":219700},{""tier"":4,""winners"":13770,""prizeYen"":5600},{""tier"":5,""winners"":196104,""prizeYen"":1000}]"
"loto6","1694","2022-06-02","2 12 14 26 32 37","29","","0","[{""tier"":1,""winners"":1,""prizeYen"":267868300},{""tier"":2,""winners"":4,""prizeYen"":18000600},{""tier"":3,""winners"":290,""prizeYen"":268100},{""tier"":4,""winners"":13521,""prizeYen"":6000},{""tier"":5,""winners"":199197,""prizeYen"":1000}]"
"loto6","1695","2022-06-06","3 8 14 18 28 37","39","","16122806","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":3,""prizeYen"":21612900},{""tier"":3,""winners"":311,""prizeYen"":225100},{""tier"":4,""winners"":14464,""prizeYen"":5100},{""tier"":5,""winners"":202022,""prizeYen"":1000}]"
"loto6","1696","2022-06-09","2 4 13 18 32 35","12","","255992308","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":4,""prizeYen"":17990800},{""tier"":3,""winners"":214,""prizeYen"":363100},{""tier"":4,""winners"":10627,""prizeYen"":7700},{""tier"":5,""winners"":174749,""prizeYen"":1000}]"
"loto6","1697","2022-06-13","2 3 11 12 22 35","26","","0","[{""tier"":1,""winners"":1,""prizeYen"":516523200},{""tier"":2,""winners"":16,""prizeYen"":4885100},{""tier"":3,""winners"":416,""prizeYen"":202900},{""tier"":4,""winners"":19347,""prizeYen"":4600},{""tier"":5,""winners"":267267,""prizeYen"":1000}]"
"loto6","1698","2022-06-16","6 16 18 33 42 43","11","","235526810","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":6,""prizeYen"":11776700},{""tier"":3,""winners"":189,""prizeYen"":403700},{""tier"":4,""winners"":10027,""prizeYen"":8000},{""tier"":5,""winners"":161958,""prizeYen"":1000}]"
"loto6","1699","2022-06-20","4 6 16 27 39 42","1","","0","[{""tier"":1,""winners"":1,""prizeYen"":507202600},{""tier"":2,""winners"":10,""prizeYen"":8150500},{""tier"":3,""winners"":347,""prizeYen"":253600},{""tier"":4,""winners"":15571,""prizeYen"":5900},{""tier"":5,""winners"":235257,""prizeYen"":1000}]"
"loto6","1700","2022-06-23","11 19 20 27 31 35","6","","237776885","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":5,""prizeYen"":14267000},{""tier"":3,""winners"":184,""prizeYen"":418600},{""tier"":4,""winners"":9726,""prizeYen"":8300},{""tier"":5,""winners"":158718,""prizeYen"":1000}]"
"loto6","1701","2022-06-27","5 8 27 30 33 39","10","","0","[{""tier"":1,""winners"":3,""prizeYen"":168435800},{""tier"":2,""winners"":10,""prizeYen"":8026100},{""tier"":3,""winners"":278,""prizeYen"":311700},{""tier"":4,""winners"":13957,""prizeYen"":6500},{""tier"":5,""winners"":219062,""prizeYen"":1000}]"
"loto6","1702","2022-06-30","2 6 7 18 27 38","14","","0","[{""tier"":1,""winners"":1,""prizeYen"":198347600},{""tier"":2,""winners"":11,""prizeYen"":5409600},{""tier"":3,""winners"":330,""prizeYen"":194700},{""tier"":4,""winners"":15967,""prizeYen"":4200},{""tier"":5,""winners"":220299,""prizeYen"":1000}]"
"loto6","1703","2022-07-04","14 22 23 30 33 38","18","","46576051","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":7,""prizeYen"":10567800},{""tier"":3,""winners"":194,""prizeYen"":411800},{""tier"":4,""winners"":8986,""prizeYen"":9300},{""tier"":5,""winners"":151198,""prizeYen"":1000}]"
"loto6","1704","2022-07-07","1 5 18 26 39 40","31","","292451884","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":11,""prizeYen"":6705900},{""tier"":3,""winners"":261,""prizeYen"":305200},{""tier"":4,""winners"":10994,""prizeYen"":7600},{""tier"":5,""winners"":172175,""prizeYen"":1000}]"
"loto6","1705","2022-07-11","3 6 9 28 37 41","5","","0","[{""tier"":1,""winners"":2,""prizeYen"":272161500},{""tier"":2,""winners"":6,""prizeYen"":12593900},{""tier"":3,""winners"":365,""prizeYen"":223500},{""tier"":4,""winners"":15628,""prizeYen"":5500},{""tier"":5,""winners"":236791,""prizeYen"":1000}]"
"loto6","1706","2022-07-14","13 15 32 35 37 38","25","","227711765","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":3,""prizeYen"":22771900},{""tier"":3,""winners"":148,""prizeYen"":498500},{""tier"":4,""winners"":8095,""prizeYen"":9600},{""tier"":5,""winners"":136595,""prizeYen"":1000}]"
"loto6","1707","2022-07-18","14 16 28 34 35 36","26","","0","[{""tier"":1,""winners"":1,""prizeYen"":489691600},{""tier"":2,""winners"":9,""prizeYen"":8732900},{""tier"":3,""winners"":284,""prizeYen"":298800},{""tier"":4,""winners"":10901,""prizeYen"":8200},{""tier"":5,""winners"":172327,""prizeYen"":1000}]"
"loto6","1708","2022-07-21","1 20 29 35 40 41","16","","241800268","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":1,""prizeYen"":72542400},{""tier"":3,""winners"":119,""prizeYen"":658300},{""tier"":4,""winners"":6683,""prizeYen"":12300},{""tier"":5,""winners"":117225,""prizeYen"":1000}]"
"loto6","1709","2022-07-25","3 4 7 20 22 41","5","","0","[{""tier"":1,""winners"":1,""prizeYen"":496248600},{""tier"":2,""winners"":6,""prizeYen"":12722800},{""tier"":3,""winners"":339,""prizeYen"":243100},{""tier"":4,""winners"":14145,""prizeYen"":6100},{""tier"":5,""winners"":214848,""prizeYen"":1000}]"
"loto6","1710","2022-07-28","1 2 21 27 32 37","14","","216230165","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":11,""prizeYen"":5897300},{""tier"":3,""winners"":152,""prizeYen"":460900},{""tier"":4,""winners"":9877,""prizeYen"":7400},{""tier"":5,""winners"":165872,""prizeYen"":1000}]"
"loto6","1711","2022-08-01","3 32 33 34 35 40","5","","505198420","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":2,""prizeYen"":43346600},{""tier"":3,""winners"":148,""prizeYen"":632600},{""tier"":4,""winners"":8686,""prizeYen"":11300},{""tier"":5,""winners"":150390,""prizeYen"":1000}]"
"loto6","1712","2022-08-04","1 5 15 24 25 28","14","","765874905","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":10,""prizeYen"":7820500},{""tier"":3,""winners"":345,""prizeYen"":244800},{""tier"":4,""winners"":15785,""prizeYen"":5600},{""tier"":5,""winners"":235178,""prizeYen"":1000}]"
"loto6","1713","2022-08-08","6 32 38 39 40 42","37","","1089824702","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":9,""prizeYen"":10798600},{""tier"":3,""winners"":180,""prizeYen"":583100},{""tier"":4,""winners"":11550,""prizeYen"":9600},{""tier"":5,""winners"":186956,""prizeYen"":1000}]"
"loto6","1714","2022-08-11","11 15 20 26 33 42","16","","1398751276","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":7,""prizeYen"":13240100},{""tier"":3,""winners"":279,""prizeYen"":358700},{""tier"":4,""winners"":12313,""prizeYen"":8500},{""tier"":5,""winners"":205132,""prizeYen"":1000}]"
"loto6","1715","2022-08-15","2 6 15 16 32 37","25","","0","[{""tier"":1,""winners"":5,""prizeYen"":340516100},{""tier"":2,""winners"":12,""prizeYen"":7595900},{""tier"":3,""winners"":574,""prizeYen"":171400},{""tier"":4,""winners"":21046,""prizeYen"":4900},{""tier"":5,""winners"":286778,""prizeYen"":1000}]"
"loto6","1716","2022-08-18","2 26 27 32 38 42","9","","225178871","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":5,""prizeYen"":13511100},{""tier"":3,""winners"":265,""prizeYen"":275300},{""tier"":4,""winners"":11403,""prizeYen"":6700},{""tier"":5,""winners"":174199,""prizeYen"":1000}]"
"loto6","1717","2022-08-22","15 21 23 24 33 36","40","","0","[{""tier"":1,""winners"":1,""prizeYen"":505268900},{""tier"":2,""winners"":9,""prizeYen"":9336600},{""tier"":3,""winners"":215,""prizeYen"":422000},{""tier"":4,""winners"":12251,""prizeYen"":7800},{""tier"":5,""winners"":202259,""prizeYen"":1000}]"
"loto6","1718","2022-08-25","1 6 9 15 18 38","10","","215678318","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":6,""prizeYen"":10784200},{""tier"":3,""winners"":214,""prizeYen"":326500},{""tier"":4,""winners"":13129,""prizeYen"":5600},{""tier"":5,""winners"":202935,""prizeYen"":1000}]"
"loto6","1719","2022-08-29","4 11 15 16 35 39","36","","0","[{""tier"":1,""winners"":3,""prizeYen"":163593600},{""tier"":2,""winners"":6,""prizeYen"":13755500},{""tier"":3,""winners"":235,""prizeYen"":379200},{""tier"":4,""winners"":13216,""prizeYen"":7100},{""tier"":5,""winners"":220615,""prizeYen"":1000}]"
"loto6","1720","2022-09-01","1 5 18 25 32 38","20","","0","[{""tier"":1,""winners"":2,""prizeYen"":112190500},{""tier"":2,""winners"":7,""prizeYen"":9616600},{""tier"":3,""winners"":347,""prizeYen"":209500},{""tier"":4,""winners"":12497,""prizeYen"":6100},{""tier"":5,""winners"":182995,""prizeYen"":1000}]"
"loto6","1721","2022-09-05","7 8 14 17 22 39","30","","0","[{""tier"":1,""winners"":4,""prizeYen"":56371800},{""tier"":2,""winners"":5,""prizeYen"":13529600},{""tier"":3,""winners"":306,""prizeYen"":238700},{""tier"":4,""winners"":14160,""prizeYen"":5400},{""tier"":5,""winners"":209185,""prizeYen"":1000}]"
"loto6","1722","2022-09-08","2 5 30 33 36 42","28","","0","[{""tier"":1,""winners"":2,""prizeYen"":117408500},{""tier"":2,""winners"":3,""prizeYen"":23482400},{""tier"":3,""winners"":141,""prizeYen"":539500},{""tier"":4,""winners"":8419,""prizeYen"":9500},{""tier"":5,""winners"":148633,""prizeYen"":1000}]"
"loto6","1723","2022-09-12","6 10 15 16 30 38","26","","224760293","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":10,""prizeYen"":6743000},{""tier"":3,""winners"":282,""prizeYen"":258200},{""tier"":4,""winners"":14304,""prizeYen"":5300},{""tier"":5,""winners"":208888,""prizeYen"":1000}]"
"loto6","1724","2022-09-15","6 9 24 26 33 37","16","","0","[{""tier"":1,""winners"":2,""prizeYen"":237946800},{""tier"":2,""winners"":6,""prizeYen"":12557000},{""tier"":3,""winners"":283,""prizeYen"":287500},{""tier"":4,""winners"":14027,""prizeYen"":6100},{""tier"":5,""winners"":226283,""prizeYen"":1000}]"
"loto6","1725","2022-09-19","2 10 16 17 20 28","1","","7084941","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":10,""prizeYen"":6212700},{""tier"":3,""winners"":257,""prizeYen"":261000},{""tier"":4,""winners"":11045,""prizeYen"":6400},{""tier"":5,""winners"":171906,""prizeYen"":1000}]"
"loto6","1726","2022-09-22","9 14 16 21 27 43","26","","245150001","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":4,""prizeYen"":17855400},{""tier"":3,""winners"":247,""prizeYen"":312200},{""tier"":4,""winners"":11534,""prizeYen"":7000},{""tier"":5,""winners"":178543,""prizeYen"":1000}]"
"loto6","1727","2022-09-26","3 13 16 22 33 42","15","","0","[{""tier"":1,""winners"":2,""prizeYen"":254648900},{""tier"":2,""winners"":8,""prizeYen"":9905800},{""tier"":3,""winners"":299,""prizeYen"":286200},{""tier"":4,""winners"":14002,""prizeYen"":6400},{""tier"":5,""winners"":217491,""prizeYen"":1000}]"
"loto6","1728","2022-09-29","4 8 14 18 26 38","3","","0","[{""tier"":1,""winners"":2,""prizeYen"":106579500},{""tier"":2,""winners"":10,""prizeYen"":6394900},{""tier"":3,""winners"":379,""prizeYen"":182200},{""tier"":4,""winners"":14880,""prizeYen"":4900},{""tier"":5,""winners"":201879,""prizeYen"":1000}]"
"loto6","1729","2022-10-03","11 15 24 25 28 31","9","","225468042","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":7,""prizeYen"":9663200},{""tier"":3,""winners"":238,""prizeYen"":306900},{""tier"":4,""winners"":12410,""prizeYen"":6200},{""tier"":5,""winners"":190327,""prizeYen"":1000}]"
"loto6","1730","2022-10-06","4 8 16 21 22 26","23","","0","[{""tier"":1,""winners"":2,""prizeYen"":231356100},{""tier"":2,""winners"":7,""prizeYen"":10167900},{""tier"":3,""winners"":333,""prizeYen"":230800},{""tier"":4,""winners"":15681,""prizeYen"":5100},{""tier"":5,""winners"":231967,""prizeYen"":1000}]"
"loto6","1731","2022-10-10","3 7 19 21 32 35","6","","0","[{""tier"":1,""winners"":3,""prizeYen"":71117500},{""tier"":2,""winners"":8,""prizeYen"":8000900},{""tier"":3,""winners"":287,""prizeYen"":240800},{""tier"":4,""winners"":12152,""prizeYen"":6000},{""tier"":5,""winners"":179159,""prizeYen"":1000}]"
"loto6","1732","2022-10-13","3 18 19 34 38 42","14","","228477301","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":8,""prizeYen"":8568100},{""tier"":3,""winners"":304,""prizeYen"":243500},{""tier"":4,""winners"":9264,""prizeYen"":8400},{""tier"":5,""winners"":149547,""prizeYen"":1000}]"
"loto6","1733","2022-10-17","22 24 25 27 29 39","7","","0","[{""tier"":1,""winners"":1,""prizeYen"":516755500},{""tier"":2,""winners"":5,""prizeYen"":17297200},{""tier"":3,""winners"":217,""prizeYen"":430400},{""tier"":4,""winners"":10142,""prizeYen"":9700},{""tier"":5,""winners"":180344,""prizeYen"":1000}]"
"loto6","1734","2022-10-20","5 6 11 19 28 35","42","","0","[{""tier"":1,""winners"":2,""prizeYen"":103129400},{""tier"":2,""winners"":11,""prizeYen"":5625400},{""tier"":3,""winners"":371,""prizeYen"":180100},{""tier"":4,""winners"":14867,""prizeYen"":4700},{""tier"":5,""winners"":209076,""prizeYen"":1000}]"
"loto6","1735","2022-10-24","1 21 24 33 40 41","12","","246009338","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":6,""prizeYen"":12300800},{""tier"":3,""winners"":158,""prizeYen"":504400},{""tier"":4,""winners"":9053,""prizeYen"":9300},{""tier"":5,""winners"":149442,""prizeYen"":1000}]"
"loto6","1736","2022-10-27","6 9 25 26 27 32","11","","0","[{""tier"":1,""winners"":4,""prizeYen"":123702000},{""tier"":2,""winners"":14,""prizeYen"":5331500},{""tier"":3,""winners"":306,""prizeYen"":263400},{""tier"":4,""winners"":14522,""prizeYen"":5800},{""tier"":5,""winners"":223540,""prizeYen"":1000}]"
"loto6","1737","2022-10-31","12 14 22 24 29 33","3","","228993138","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":12,""prizeYen"":5725000},{""tier"":3,""winners"":236,""prizeYen"":314300},{""tier"":4,""winners"":10954,""prizeYen"":7100},{""tier"":5,""winners"":181503,""prizeYen"":1000}]"
"loto6","1738","2022-11-03","7 12 20 31 33 43","14","","0","[{""tier"":1,""winners"":3,""prizeYen"":168079300},{""tier"":2,""winners"":5,""prizeYen"":16515200},{""tier"":3,""winners"":199,""prizeYen"":448100},{""tier"":4,""winners"":10832,""prizeYen"":8600},{""tier"":5,""winners"":181251,""prizeYen"":1000}]"
"loto6","1739","2022-11-07","1 7 12 36 37 39","41","","45299092","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":11,""prizeYen"":6690100},{""tier"":3,""winners"":164,""prizeYen"":484600},{""tier"":4,""winners"":9844,""prizeYen"":8500},{""tier"":5,""winners"":173012,""prizeYen"":1000}]"
"loto6","1740","2022-11-10","14 21 24 27 31 38","5","","290024789","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":5,""prizeYen"":14684000},{""tier"":3,""winners"":210,""prizeYen"":377500},{""tier"":4,""winners"":10768,""prizeYen"":7700},{""tier"":5,""winners"":180850,""prizeYen"":1000}]"
"loto6","1741","2022-11-14","4 14 17 19 22 42","6","","0","[{""tier"":1,""winners"":2,""prizeYen"":282134100},{""tier"":2,""winners"":12,""prizeYen"":6856300},{""tier"":3,""winners"":250,""prizeYen"":355400},{""tier"":4,""winners"":13897,""prizeYen"":6700},{""tier"":5,""winners"":219304,""prizeYen"":1000}]"
"loto6","1742","2022-11-17","16 20 22 29 33 40","25","","242964451","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":4,""prizeYen"":18222900},{""tier"":3,""winners"":177,""prizeYen"":444700},{""tier"":4,""winners"":8623,""prizeYen"":9600},{""tier"":5,""winners"":143246,""prizeYen"":1000}]"
"loto6","1743","2022-11-21","3 17 18 19 20 42","9","","0","[{""tier"":1,""winners"":1,""prizeYen"":525681400},{""tier"":2,""winners"":7,""prizeYen"":12116800},{""tier"":3,""winners"":252,""prizeYen"":363400},{""tier"":4,""winners"":11987,""prizeYen"":8000},{""tier"":5,""winners"":194416,""prizeYen"":1000}]"
